name,price,original_price,discount,review_count,seller,availability,badges,link,category
General CABLE Câble audio vidéo pour PS2 Playstation,33.00 Dhs,,,4,Jumia,Available,[],https://www.jumia.ma/general-cable-cable-audio-video-pour-ps2-playstation-general-mpg840561.html,video-games
Sony Console PS5 Digital Édition limitée 30e anniversaire,"9,690.00 Dhs","13,287.00 Dhs",27%,0,Jumia,Available,['27%'],https://www.jumia.ma/sony-console-ps5-digital-edition-limitee-30e-anniversaire-66291230.html,video-games
Rockstar Games Grand Theft Auto V GTA 5 PS4,285.00 Dhs,620.00 Dhs,54%,4.8,Jumia,Available,['54%'],https://www.jumia.ma/rockstar-games-grand-theft-auto-v-gta-5-ps4-38611885.html,video-games
Samsung Chargeur 45W - Super Fast Charging 2.0 Adaptateur Certifié EU pour Galaxy Z Fold/Flip & Série S Ultra,99.00 Dhs,150.00 Dhs,34%,0,Jumia,Available,['34%'],https://www.jumia.ma/samsung-chargeur-45w-super-fast-charging-2.0-adaptateur-certifie-eu-pour-galaxy-z-foldflip-serie-s-ultra-67097121.html,video-games
Sony PS4 Slim 1To Flashée + 2 Manettes + Listes des Jeux 2025 Préinstallé,"3,840.00 Dhs","4,200.00 Dhs",9%,0,Jumia,Available,['9%'],https://www.jumia.ma/sony-ps4-slim-1to-flashee-2-manettes-listes-des-jeux-2025-preinstalle-66392812.html,video-games
Marvo Casque gamer Scorpion HG8929 Rgb usb microphone 50 mm Pc PS5 Xbox,179.00 Dhs,199.00 Dhs,10%,0,Jumia,Available,['10%'],https://www.jumia.ma/marvo-casque-gamer-scorpion-hg8929-rgb-usb-microphone-50-mm-pc-ps5-xbox-66966825.html,video-games
"Clavier Bluetooth Ultra-Mince 10"" – Confort Silencieux, USB-C, Multisystème",99.00 Dhs,220.00 Dhs,55%,0,Jumia,Available,['55%'],https://www.jumia.ma/generic-clavier-bluetooth-ultra-mince-10-confort-silencieux-usb-c-multisysteme-66598979.html,video-games
EA Sports FC 25 PS 5,589.00 Dhs,,,4.8,Jumia,Available,[],https://www.jumia.ma/fc-25-ps-5-ea-sports-mpg1484619.html,video-games
Nintendo Switch Cable Data et charge USB USB-C,119.00 Dhs,,,4,Jumia,Available,[],https://www.jumia.ma/nintendo-switch-cable-data-et-charge-usb-usb-c-65643641.html,video-games
"Mini Console de jeu retro R36S 20000+, systeme de jeux vidéo, emulateur de jeu, Console de jeu portable R36S - Blanche",550.00 Dhs,"1,499.00 Dhs",63%,5,Jumia,Available,['63%'],https://www.jumia.ma/generic-mini-console-de-jeu-retro-r36s-20000-systeme-de-jeux-video-emulateur-de-jeu-console-de-jeu-portable-r36s-blanche-65310354.html,video-games
Ps3 Console Slim 300Go + Jeux Tendance Inclus,"1,349.00 Dhs","1,490.00 Dhs",9%,3,Jumia,Available,['9%'],https://www.jumia.ma/ps3-console-slim-300go-jeux-tendance-inclus-65723652.html,video-games
Nintendo Switch Pair Volants Voitures et mario kart,299.00 Dhs,499.00 Dhs,40%,0,Jumia,Available,['40%'],https://www.jumia.ma/nintendo-switch-pair-volants-voitures-et-mario-kart-65819376.html,video-games
Chargeur + Batterie 4800mah Pour Manette Xbox 360,88.00 Dhs,,,3.3,Jumia,Available,[],https://www.jumia.ma/batterie-et-chargeur-4800-mah-compatible-avec-manette-xbox-360-generic-mpg955276.html,video-games
Sac de transport pour Playstation 5 Slim et ses accessoires pratique et robuste - Noir,579.00 Dhs,999.00 Dhs,42%,0,Jumia,Available,['42%'],https://www.jumia.ma/generic-sac-de-transport-pour-playstation-5-slim-et-ses-accessoires-pratique-et-robuste-noir-67114149.html,video-games
Ea Games It Takes Two PS4,464.00 Dhs,664.00 Dhs,30%,5,Jumia,Available,['30%'],https://www.jumia.ma/ea-games-it-takes-two-ps4-48150359.html,video-games
"Labubu tissu mystérieux aveugle coeur battement Macaron série poupée Labu tissu peluche sac à dos pendentif,",99.00 Dhs,190.00 Dhs,48%,0,Jumia,Available,['48%'],https://www.jumia.ma/generic-labubu-tissu-mysterieux-aveugle-coeur-battement-macaron-serie-poupee-labu-tissu-peluche-sac-a-dos-pendentif-67121220.html,video-games
Esports Casque Gamer 7.1 Son - LED Lumineux,139.00 Dhs,600.00 Dhs,77%,4.5,Jumia,Available,['77%'],https://www.jumia.ma/casque-gamer-7.1-son-led-lumineux-esports-mpg1407262.html,video-games
Sony Manette DualSense Ps5 BLANC - Comme Neuf - Garantie,669.00 Dhs,780.00 Dhs,14%,3,Jumia,Available,['14%'],https://www.jumia.ma/sony-manette-dualsense-ps5-blanc-comme-neuf-garantie-66599264.html,video-games
Sony Console Ps3 Slim Flashée avec Jeux Tendance installé,"1,345.00 Dhs","1,600.00 Dhs",16%,0,Jumia,Available,['16%'],https://www.jumia.ma/sony-console-ps3-slim-flashee-avec-jeux-tendance-installe-66295800.html,video-games
NCR18650B 3.7v 3400mah batterie Lithium Rechargeable,65.00 Dhs,100.00 Dhs,35%,3.7,Jumia,Available,['35%'],https://www.jumia.ma/generic-ncr18650b-3.7v-3400mah-batterie-lithium-rechargeable-42885245.html,video-games
EA Sports FC 24 Standard Edition- PlayStation 5,329.00 Dhs,599.00 Dhs,45%,4.5,Jumia,Available,['45%'],https://www.jumia.ma/ea-sports-fc-24-standard-edition-playstation-5-64332631.html,video-games
XBOX One S console Blanc Avec Manette - 1To - REMIS A NEUF,"2,085.00 Dhs","2,400.00 Dhs",13%,0,Jumia,Available,['13%'],https://www.jumia.ma/xbox-one-s-console-blanc-avec-manette-1to-remis-a-neuf-67058220.html,video-games
Playstation Console PS5 Pro - Edition Digital,"10,399.00 Dhs","10,900.00 Dhs",5%,0,Jumia,Available,['5%'],https://www.jumia.ma/playstation-console-ps5-pro-edition-digital-66599243.html,video-games
Ea NEED FOR SPEED HEAT - PS4 PS5,329.00 Dhs,700.00 Dhs,53%,4.7,Jumia,Available,['53%'],https://www.jumia.ma/need-for-speed-heat-ps4-ps5-ea-mpg1434803.html,video-games
Playstation Console Portal pour PS5,"3,985.00 Dhs","4,200.00 Dhs",5%,0,Jumia,Available,['5%'],https://www.jumia.ma/playstation-console-portal-pour-ps5-66290942.html,video-games
Microsoft Xbox 360 Flashée + 2 Manettes - Console Remise à Neuf - Plein de Jeux 2025,"1,340.00 Dhs","1,550.00 Dhs",14%,0,Jumia,Available,['14%'],https://www.jumia.ma/microsoft-xbox-360-flashee-2-manettes-console-remise-a-neuf-plein-de-jeux-2025-66393905.html,video-games
Ea FC 25,569.00 Dhs,959.00 Dhs,41%,1,Jumia,Available,['41%'],https://www.jumia.ma/ea-fc-25-65694723.html,video-games
UBISOFT Rayman Legends PS4,311.00 Dhs,446.00 Dhs,30%,0,Jumia,Available,['30%'],https://www.jumia.ma/ubisoft-rayman-legends-ps4-47755664.html,video-games
Western Digital Carte extension de stockage 1To Xbox S et X Avec Gamepass ultimate,"1,799.00 Dhs","2,100.00 Dhs",14%,0,Jumia,Available,['14%'],https://www.jumia.ma/western-digital-carte-extension-de-stockage-1to-xbox-s-et-x-avec-gamepass-ultimate-65352423.html,video-games
Console de jeu vidéo TV sup game box 400 jeux + Manette - 2 joueurs,129.00 Dhs,179.00 Dhs,28%,1,Jumia,Available,['28%'],https://www.jumia.ma/generic-console-de-jeu-video-tv-sup-game-box-400-jeux-manette-2-joueurs-65451613.html,video-games
Call of Duty Modern Warfare II PS4 / PS5 incluse,399.00 Dhs,699.00 Dhs,43%,3.3,Jumia,Available,['43%'],https://www.jumia.ma/activision-call-of-duty-modern-warfare-ii-ps4-ps5-incluse-60837993.html,video-games
Dobe Poigné de pouce pour Nintendo Switch Lite Joy-Con en Silicone 6 pièces,108.00 Dhs,138.50 Dhs,22%,0,Jumia,Available,['22%'],https://www.jumia.ma/dobe-poigne-de-pouce-pour-nintendo-switch-lite-joy-con-en-silicone-6-pieces-65121399.html,video-games
"VSP VM01-R Mechanical Keyboard Full Size Wired USB – HotSwap RED Switches replaceable- Rainbow 13 Color LED Backlit – 25 Key Anti-ghost , Durable & Water-Resistant – EN 104 keys For PC ( FREE 6 RED Switches ) Black",289.00 Dhs,,,3,Jumia,Available,[],https://www.jumia.ma/generic-vsp-vm01-r-mechanical-keyboard-full-size-wired-usb-hotswap-red-switches-replaceable-rainbow-13-color-led-backlit-25-key-anti-ghost-durable-water-resistant-en-104-keys-for-pc-free-6-red-switches-black-66596402.html,video-games
Manette haute qualite compatible filaire usb pour Xbox One,349.00 Dhs,450.00 Dhs,22%,2.3,Jumia,Available,['22%'],https://www.jumia.ma/generic-manette-haute-qualite-compatible-filaire-usb-pour-xbox-one-64554953.html,video-games
Manette compatible Pour Nintendo Switch Joy-Con Bleu et Rouge,455.00 Dhs,652.00 Dhs,30%,0,Jumia,Available,['30%'],https://www.jumia.ma/generic-manette-compatible-pour-nintendo-switch-joy-con-bleu-et-rouge-67060625.html,video-games
Sony Playstation Manette PlayStation 5 officielle DualSense PS5 noir,949.00 Dhs,997.00 Dhs,5%,4.8,Jumia,Available,['5%'],https://www.jumia.ma/playstation-manette-playstation-5-officielle-dualsense-ps5-noir-sony-mpg1066545.html,video-games
Bandai Namco Elden Ring PS5,601.00 Dhs,861.00 Dhs,30%,5,Jumia,Available,['30%'],https://www.jumia.ma/elden-ring-ps5-bandai-namco-mpg1358628.html,video-games
Playstation Console PS4 Pro Comme Neuf +1 Manette,"2,840.00 Dhs","2,990.00 Dhs",5%,0,Jumia,Available,['5%'],https://www.jumia.ma/playstation-console-ps4-pro-comme-neuf-1-manette-67116091.html,video-games
Nintendo Switch Pochette lite Zelda Link,129.00 Dhs,,,3.5,Jumia,Available,[],https://www.jumia.ma/nintendo-switch-pochette-lite-zelda-link-65704885.html,video-games
Manette Avec Fil Haute Qualite filaire Xbox 360 Contrôleur De Jeu PC,129.00 Dhs,220.00 Dhs,41%,0,Jumia,Available,['41%'],https://www.jumia.ma/generic-manette-avec-fil-haute-qualite-filaire-xbox-360-controleur-de-jeu-pc-61382183.html,video-games
"Poigné de pouce pour Nintendo Switch, Lite, oled Joy-Con Bleu 2 pièces",29.00 Dhs,,,5,Jumia,Available,[],https://www.jumia.ma/generic-poigne-de-pouce-pour-nintendo-switch-lite-oled-joy-con-bleu-2-pieces-64800610.html,video-games
Dobe ventilateur de refroidissement avec lumière LED pour Playstation 5 à deux disques et éditions numériques avec port USB 3.0,160.00 Dhs,240.00 Dhs,33%,0,Jumia,Available,['33%'],https://www.jumia.ma/dobe-ventilateur-de-refroidissement-avec-lumiere-led-pour-playstation-5-a-deux-disques-et-editions-numeriques-avec-port-usb-3.0-66411417.html,video-games
Manette de jeu pour Xbox 360-Windows 7-8-10,142.90 Dhs,169.00 Dhs,15%,3.9,Jumia,Available,['15%'],https://www.jumia.ma/generic-manette-de-jeu-pour-xbox-360-windows-7-8-10-65470357.html,video-games
Mémoire RAM DDR3 8GB 1600MHz 1.5V pour PC – Module Haute Performance pour Ordinateur de Bureau,220.00 Dhs,280.00 Dhs,21%,0,Jumia,Available,['21%'],https://www.jumia.ma/generic-memoire-ram-ddr3-8gb-1600mhz-1.5v-pour-pc-module-haute-performance-pour-ordinateur-de-bureau-66290570.html,video-games
Bandai Elden Ring PS4,555.00 Dhs,794.00 Dhs,30%,4.4,Jumia,Available,['30%'],https://www.jumia.ma/elden-ring-ps4-bandai-mpg1370251.html,video-games
Nintendo Switch Manette Pro Sans Fil,699.00 Dhs,"1,190.00 Dhs",41%,4,Jumia,Available,['41%'],https://www.jumia.ma/nintendo-switch-manette-pro-sans-fil-64132259.html,video-games
Batterie rechargeable Xbox - câble USB-C,119.00 Dhs,299.00 Dhs,60%,5,Jumia,Available,['60%'],https://www.jumia.ma/generic-batterie-rechargeable-xbox-cable-usb-c-65640465.html,video-games
Marvo Casque gamer Scorpion HG8929 Rgb usb microphone 50 mm Pc PS5 Xbox,179.00 Dhs,199.00 Dhs,10%,0,Jumia,Available,['10%'],https://www.jumia.ma/marvo-casque-gamer-scorpion-hg8929-rgb-usb-microphone-50-mm-pc-ps5-xbox-66966825.html,video-games
"Clavier Bluetooth Ultra-Mince 10"" – Confort Silencieux, USB-C, Multisystème",99.00 Dhs,220.00 Dhs,55%,0,Jumia,Available,['55%'],https://www.jumia.ma/generic-clavier-bluetooth-ultra-mince-10-confort-silencieux-usb-c-multisysteme-66598979.html,video-games
Sony Manette sans fil PS5 DualSense Controller MILITAIRE Gris camouflage,989.00 Dhs,"1,199.00 Dhs",18%,0,Jumia,Available,['18%'],https://www.jumia.ma/sony-manette-sans-fil-ps5-dualsense-controller-militaire-gris-camouflage-65152625.html,video-games
call of duty black ops 4 PS4/PS5,339.00 Dhs,,,0,Jumia,Available,[],https://www.jumia.ma/call-of-duty-black-ops-4-ps4ps5-activision-mpg1434781.html,video-games
"Mini Console de jeu retro R36s 64Go, systeme de jeux vidéo, 26323 jeux, emulateur de jeu, Console de jeu portable R36s - Mauve",550.00 Dhs,"1,499.00 Dhs",63%,0,Jumia,Available,['63%'],https://www.jumia.ma/generic-mini-console-de-jeu-retro-r36s-64go-systeme-de-jeux-video-26323-jeux-emulateur-de-jeu-console-de-jeu-portable-r36s-mauve-65310349.html,video-games
Autre Plaque frontale avec aérations de refroidissement PS5,240.00 Dhs,490.00 Dhs,51%,0,Jumia,Available,['51%'],https://www.jumia.ma/autre-plaque-frontale-avec-aerations-de-refroidissement-ps5-65693041.html,video-games
Capuchon Poignée Analogique pour manettes PS4 PS5 2 Pièces,37.50 Dhs,48.00 Dhs,22%,0,Jumia,Available,['22%'],https://www.jumia.ma/generic-capuchon-poignee-analogique-pour-manettes-ps4-ps5-2-pieces-65749552.html,video-games
Warner Bros. Interactive Mortal Kombat 11 PS4 ( inclus la version ps5),348.00 Dhs,499.00 Dhs,30%,5,Jumia,Available,['30%'],https://www.jumia.ma/warner-bros.-interactive-mortal-kombat-11-ps4-inclus-la-version-ps5-48151561.html,video-games
2 Kit de Chargement +Batterie pour Manette sans fil Adaptable Compatible Xbox360,199.00 Dhs,,,5,Jumia,Available,[],https://www.jumia.ma/generic-2-kit-de-chargement-batterie-pour-manette-sans-fil-adaptable-compatible-xbox360-63019382.html,video-games
Rockstar Games Grand Theft Auto: The Trilogy The Definitive Edition PS4 ( gta trilogy),395.00 Dhs,565.00 Dhs,30%,3.7,Jumia,Available,['30%'],https://www.jumia.ma/rockstar-games-grand-theft-auto-the-trilogy-the-definitive-edition-ps4-gta-trilogy-48316065.html,video-games
Nintendo Pouchette de protection pour Switch Oled,169.00 Dhs,250.00 Dhs,32%,4.2,Jumia,Available,['32%'],https://www.jumia.ma/nintendo-pouchette-de-protection-pour-switch-oled-64644165.html,video-games
Ipega support vertical console PS5 avec ventilateur de refroidissement et chargeur de contrôleur,399.00 Dhs,599.00 Dhs,33%,0,Jumia,Available,['33%'],https://www.jumia.ma/ipega-support-vertical-console-ps5-avec-ventilateur-de-refroidissement-et-chargeur-de-controleur-65933736.html,video-games
Kontrolfreek Joysticks FPS Freek Call of Duty Warzone performance thumbsticks pour manette PS4 et PS5,159.00 Dhs,299.00 Dhs,47%,0,Jumia,Available,['47%'],https://www.jumia.ma/kontrolfreek-joysticks-fps-freek-call-of-duty-warzone-performance-thumbsticks-pour-manette-ps4-et-ps5-66143304.html,video-games
Kontrolfreek Joysticks FPS Freek Battle Royale performance pour manette PS4 et PS5,159.00 Dhs,299.00 Dhs,47%,0,Jumia,Available,['47%'],https://www.jumia.ma/kontrolfreek-joysticks-fps-freek-battle-royale-performance-pour-manette-ps4-et-ps5-66124557.html,video-games
Manette Xbox 360 & PC Jeux Vidéo Avec Fil Haut Qualité,139.00 Dhs,,,3.6,Jumia,Available,[],https://www.jumia.ma/manette-xbox-360-manette-filaire-noir-xbox-360-generic-mpg1130338.html,video-games
2000 mAh batterie Rechargeable de remplacement pour SONY pour contrôleur PS4,65.00 Dhs,79.00 Dhs,18%,1,Jumia,Available,['18%'],https://www.jumia.ma/generic-2000-mah-batterie-rechargeable-de-remplacement-pour-sony-pour-controleur-ps4-33388493.html,video-games
Capuchon de poignée de joystick analogique antidérapant pour manette PS4/Xbox360 4 piece,29.99 Dhs,40.00 Dhs,25%,0,Jumia,Available,['25%'],https://www.jumia.ma/generic-capuchon-de-poignee-de-joystick-analogique-antiderapant-pour-manette-ps4xbox360-4-piece-66271175.html,video-games
Nintendo Mario Kart 8 Deluxe - Switch,750.00 Dhs,,,5,Jumia,Available,[],https://www.jumia.ma/mario-kart-8-deluxe-nintendo-switch-nintendo-mpg19453.html,video-games
Otvo Cable USB Pour la Charge du Manette PS4 Playstation 4 Slim & Pro 2,52.00 Dhs,99.00 Dhs,47%,5,Jumia,Available,['47%'],https://www.jumia.ma/otvo-cable-usb-pour-la-charge-du-manette-ps4-playstation-4-slim-pro-2-65425442.html,video-games
Sega Demon Slayer - Kimetsu no Yaiba - The Hinokami Chronicles PS5,499.00 Dhs,799.00 Dhs,38%,0,Jumia,Available,['38%'],https://www.jumia.ma/sega-demon-slayer-kimetsu-no-yaiba-the-hinokami-chronicles-ps5-61015778.html,video-games
EA Sports FC 25 NINTENDO SWITCH,499.00 Dhs,,,0,Jumia,Available,[],https://www.jumia.ma/ea-sports-fc-25-nintendo-switch-65672131.html,video-games
Manette sans fil pour Nintendo Switch/PS3/PS4/smartphone avec support de téléphone avec lumière RVB,499.00 Dhs,599.00 Dhs,17%,0,Jumia,Available,['17%'],https://www.jumia.ma/generic-manette-sans-fil-pour-nintendo-switchps3ps4smartphone-avec-support-de-telephone-avec-lumiere-rvb-66284882.html,video-games
XBOX EA SPORTS FC 24 FR Edition Series X / One,319.00 Dhs,,,0,Jumia,Available,[],https://www.jumia.ma/xbox-ea-sports-fc-24-fr-edition-series-x-one-66003328.html,video-games
Console de jeu vidéo TV sup game box 400 jeux + Manette - 2 joueurs,129.00 Dhs,179.00 Dhs,28%,0,Jumia,Available,['28%'],https://www.jumia.ma/generic-console-de-jeu-video-tv-sup-game-box-400-jeux-manette-2-joueurs-65451611.html,video-games
Bandai Namco Naruto Shippuden Ultimate Ninja Storm Trilogy PS4 ( 3 jeux ),371.00 Dhs,531.00 Dhs,30%,2,Jumia,Available,['30%'],https://www.jumia.ma/bandai-namco-naruto-shippuden-ultimate-ninja-storm-trilogy-ps4-3-jeux-48739475.html,video-games
Manette de Jeu pour Xbox 360 et PC Jeux Windows avec Vibration,199.00 Dhs,299.00 Dhs,33%,0,Jumia,Available,['33%'],https://www.jumia.ma/generic-manette-de-jeu-pour-xbox-360-et-pc-jeux-windows-avec-vibration-65797468.html,video-games
Chargeur universel de voyage adaptateur international EU/UK/US/JP/AU/ESPAGNE,35.00 Dhs,69.00 Dhs,49%,0,Jumia,Available,['49%'],https://www.jumia.ma/generic-chargeur-universel-de-voyage-adaptateur-international-euukusjpauespagne-65925116.html,video-games
Guerrilla Horizon Forbidden West Edition PS5,499.00 Dhs,899.00 Dhs,44%,0,Jumia,Available,['44%'],https://www.jumia.ma/guerrilla-horizon-forbidden-west-edition-ps5-64635734.html,video-games
Carte mémoire pour PS2 128MB PlayStation2 Stockez la progression du jeu,111.00 Dhs,189.00 Dhs,41%,5,Jumia,Available,['41%'],https://www.jumia.ma/generic-carte-memoire-pour-ps2-128mb-playstation2-stockez-la-progression-du-jeu-65643827.html,video-games
Nintendo Switch Pokemon Legends Arceus,689.00 Dhs,,,0,Jumia,Available,[],https://www.jumia.ma/pokemon-legends-arceus-nintendo-switch-mpg1500223.html,video-games
"Pochette rigide Compatible pour switch V1 ,V2 et OLED - Etui de transport en thème Mario édition 35 en 3D",259.00 Dhs,399.00 Dhs,35%,0,Jumia,Available,['35%'],https://www.jumia.ma/generic-pochette-rigide-compatible-pour-switch-v1-v2-et-oled-etui-de-transport-en-theme-mario-edition-35-en-3d-65797827.html,video-games
"Chargeur Adaptable compatible pour Console Nintendo DSi, DSi XL 2DS et 3DS",119.00 Dhs,149.00 Dhs,20%,4,Jumia,Available,['20%'],https://www.jumia.ma/generic-chargeur-adaptable-compatible-pour-console-nintendo-dsi-dsi-xl-2ds-et-3ds-64939979.html,video-games
"Mini Console de jeu rétro R36S, système de jeux vidéo, émulateur de jeu, Console de jeu portable R36S 2025. Noir",550.00 Dhs,"1,499.00 Dhs",63%,0,Jumia,Available,['63%'],https://www.jumia.ma/generic-mini-console-de-jeu-retro-r36s-systeme-de-jeux-video-emulateur-de-jeu-console-de-jeu-portable-r36s-2025.-noir-66073249.html,video-games
Étui de Protection Pochette pour Nintendo Switch Console Noir à coque rigide,179.00 Dhs,259.00 Dhs,31%,0,Jumia,Available,['31%'],https://www.jumia.ma/generic-etui-de-protection-pochette-pour-nintendo-switch-console-noir-a-coque-rigide-56667834.html,video-games
Dobe Ventilateur de refroidissement pour PS5 avec lumière LED,197.00 Dhs,349.00 Dhs,44%,5,Jumia,Available,['44%'],https://www.jumia.ma/dobe-ventilateur-de-refroidissement-pour-ps5-avec-lumiere-led-65714230.html,video-games
EA Sports UFC 5 PS5,499.00 Dhs,649.00 Dhs,23%,0,Jumia,Available,['23%'],https://www.jumia.ma/ea-sports-ufc-5-ps5-64659645.html,video-games
Capuchon Poignée Analogique pour manettes PS4 4 Pièces,47.00 Dhs,,,0,Jumia,Available,[],https://www.jumia.ma/generic-capuchon-poignee-analogique-pour-manettes-ps4-4-pieces-65143397.html,video-games
Polyphony Digital Gran Turismo 7 PS5,499.00 Dhs,749.00 Dhs,33%,0,Jumia,Available,['33%'],https://www.jumia.ma/polyphony-digital-gran-turismo-7-ps5-64132260.html,video-games
Capuchon Poignée Analogique pour manettes PS4 4 Pièces,47.00 Dhs,,,0,Jumia,Available,[],https://www.jumia.ma/generic-capuchon-poignee-analogique-pour-manettes-ps4-4-pieces-65143393.html,video-games
"Game Box Rétro Console de Jeu avec Manette, 500 Jeux, Portable Mini, avec écran LCD 3 pouces",149.00 Dhs - 149.99 Dhs,299.00 Dhs,50%,0,Jumia,Available,['50%'],https://www.jumia.ma/game-box-retro-console-de-jeu-avec-manette-500-jeux-portable-mini-avec-ecran-lcd-3-pouces-66002795.html,video-games
